player_display_name,player_name,position,recent_team,season,games,data_source,receiving_yards,receptions,targets,receiving_tds,receiving_epa,target_share,air_yards_share,wopr,catchRate,aDOT,yacPerRec,rushing_yards,carries,rushing_tds,rushing_epa,ypc,passing_yards,attempts,completions,passing_tds,passing_interceptions,passing_epa
Andrew Beck,A.Beck,RB,NYJ,2025,11,reg_2025,45,6,9,2,-0.224918478255859,0.0190677966101695,0.0111633372502938,0.0364160309904599,0.6666666666666666,4.222222222222222,3.333333333333333,5,1,0,1.30118140601553,5.0,0,0,0,0,0,
Jakobi Meyers,J.Meyers,WR,JAX,2025,16,reg_2025,835,75,110,3,10.0140716943864,0.222672064777328,0.314214463840399,0.553958221854271,0.6818181818181818,9.163636363636364,3.76,13,5,0,-0.407055840740213,2.6,0,0,0,0,0,
Justice Hill,J.Hill,RB,BAL,2025,10,reg_2025,169,21,27,1,0.421497160219587,0.0663390663390663,-0.0017533606078316,0.0982812470831173,0.7777777777777778,-0.2222222222222222,8.761904761904763,93,18,2,-1.25431579141878,5.166666666666667,0,0,0,0,0,
Foster Moreau,F.Moreau,TE,NO,2025,7,reg_2025,59,7,10,0,-3.73570500547066,0.0176991150442478,0.0020889910173386,0.0280109662785087,0.7,1.0,6.285714285714286,0,0,0,,,0,0,0,0,0,
Hunter Renfrow,H.Renfrow,WR,CAR,2025,6,reg_2025,89,15,26,2,-2.0028398223079,0.0541666666666667,0.056231884057971,0.12061231884058,0.5769230769230769,7.461538461538462,1.6,0,0,0,,,0,0,0,0,0,
Ashton Dulin,A.Dulin,WR,IND,2025,12,reg_2025,106,5,10,0,5.75945951923495,0.0188679245283019,0.0360730593607306,0.0535530283449643,0.5,15.8,10.6,44,3,0,3.91056751448195,14.666666666666666,0,0,0,0,0,
Jake Browning,J.Browning,QB,CIN,2025,5,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,39,9,1,6.78605965879979,4.333333333333333,771,125,81,6,8,-38.3870388511597
Alec Ingold,A.Ingold,RB,MIA,2025,9,reg_2025,52,8,11,0,-0.371638975571841,0.0238095238095238,0.0121951219512195,0.0442508710801394,0.7272727272727273,3.727272727272727,5.625,9,2,0,0.450871285866015,4.5,0,0,0,0,0,
Mecole Hardman,M.Hardman,WR,BUF,2025,2,reg_2025,0,0,1,0,-0.508363496046513,0.0020876826722338,0.0127282789153293,0.0120413192490812,0.0,46.0,,0,0,0,,,0,0,0,0,0,
Olamide Zaccheaus,O.Zaccheaus,WR,CHI,2025,14,reg_2025,313,39,65,2,-3.79579269205277,0.12218045112782,0.0934466019417476,0.248683298050953,0.6,7.107692307692307,3.5384615384615383,25,4,0,0.634096668625716,6.25,0,0,0,0,0,
Kyler Murray,K.Murray,QB,ARI,2025,5,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,173,29,1,4.08874777617166,5.965517241379311,962,161,110,6,3,5.72059112573841
T.J. Hockenson,T.Hockenson,TE,MIN,2025,15,reg_2025,438,51,66,3,14.0954654578706,0.141025641025641,0.08756986957679,0.272837370242215,0.7727272727272727,4.984848484848484,4.294117647058823,0,1,0,-1.10678490594728,0.0,0,0,0,0,0,
Miles Sanders,M.Sanders,RB,DAL,2025,4,reg_2025,30,8,8,0,-1.51486926998357,0.0131795716639209,-0.0027618859735648,0.017836037314386,1.0,-1.75,5.5,117,20,1,-1.88739822729258,5.85,0,0,0,0,0,
Josh Oliver,J.Oliver,TE,MIN,2025,12,reg_2025,160,15,19,4,10.533449101713,0.0405982905982906,0.0170348682459409,0.0728218436695945,0.7894736842105263,3.3684210526315788,6.8,0,0,0,,,0,0,0,0,0,
Devin Singletary,D.Singletary,RB,NYG,2025,17,reg_2025,151,18,19,0,2.26296624395621,0.0377733598409543,-0.0026827632461435,0.0547821054891309,0.9473684210526316,-0.631578947368421,9.0,437,119,5,-2.7659456358524,3.672268907563025,0,0,0,0,0,1.053
Tony Pollard,T.Pollard,RB,TEN,2025,17,reg_2025,206,33,41,0,-11.8271716792167,0.0773584905660377,0.0029895366218236,0.118130411484333,0.8048780487804879,0.2926829268292683,6.151515151515151,1082,242,5,-21.6942865704633,4.471074380165289,0,0,0,0,0,
Jarrett Stidham,J.Stidham,QB,DEN,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,-1,1,0,0.0,-1.0,0,0,0,0,0,
Gardner Minshew,G.Minshew,QB,KC,2025,4,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,2,6,0,-0.570991942193359,0.3333333333333333,37,13,6,0,1,-6.41468302690191
Trayveon Williams,T.Williams,RB,CLE,2025,6,reg_2025,55,8,9,0,-3.23557225635256,0.0165441176470588,-0.007479102507699,0.0195808047151989,0.8888888888888888,-3.7777777777777777,10.375,36,10,0,1.5745609656733,3.6,0,0,0,0,0,
Scott Miller,S.Miller,WR,PIT,2025,5,reg_2025,62,9,14,0,-1.10749474304836,0.0268199233716475,0.0225609756097561,0.0560225679843005,0.6428571428571429,5.285714285714286,3.4444444444444446,0,0,0,,,0,0,0,0,0,
Myles Gaskin,M.Gaskin,RB,SEA,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,6,3,0,-1.54209045757307,2.0,0,0,0,0,0,
David Sills,D.Sills,WR,ATL,2025,12,reg_2025,191,18,36,2,-1.78003130015708,0.069364161849711,0.0968824940047962,0.171863988577924,0.5,11.22222222222222,3.111111111111111,0,0,0,,,0,0,0,0,0,
Lil'Jordan Humphrey,L.Humphrey,WR,DEN,2025,7,reg_2025,156,13,25,1,7.93566161771338,0.0497017892644135,0.0619271182651464,0.117901666682223,0.52,11.08,2.230769230769231,0,0,0,,,0,0,0,0,0,
Greg Dortch,G.Dortch,WR,ARI,2025,12,reg_2025,206,29,33,3,4.25108110963356,0.053484602917342,0.0124463519313305,0.0889393507279443,0.8787878787878788,1.7575757575757576,6.689655172413793,15,7,1,-1.38891286411672,2.142857142857143,0,0,0,0,0,
Darius Slayton,D.Slayton,WR,NYG,2025,14,reg_2025,538,37,63,1,18.0014051749713,0.125248508946322,0.188464118041583,0.319797646048591,0.5873015873015873,13.38095238095238,5.351351351351352,0,0,0,,,0,0,0,0,0,
Ty Johnson,Ty.Johnson,RB,BUF,2025,17,reg_2025,263,24,33,2,11.4494839878753,0.0688935281837161,-0.0107913669064748,0.0957863354410418,0.7272727272727273,-1.181818181818182,12.541666666666666,200,50,3,2.76324966031825,4.0,0,0,0,0,0,
Tom Kennedy,T.Kennedy,WR,DET,2025,6,reg_2025,36,4,4,0,4.50274259829894,0.0072727272727272,0.0085744908896034,0.0169112345318133,1.0,8.0,1.0,0,0,0,,,0,0,0,0,0,
Craig Reynolds,C.Reynolds,RB,DET,2025,5,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,4,3,0,-2.35838936804794,1.3333333333333333,0,0,0,0,0,
Travis Homer,T.Homer,RB,CHI,2025,8,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,-2,1,0,-1.36613327254169,-2.0,0,0,0,0,0,
Alex Bachman,A.Bachman,WR,LV,2025,11,reg_2025,12,2,3,0,1.06502898357576,0.0060728744939271,0.0043640897755611,0.0121641745837835,0.6666666666666666,4.666666666666667,1.0,0,0,0,,,0,0,0,0,0,
D'Ernest Johnson,D.Johnson,RB,NE,2025,5,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,25,14,0,-5.49805589544121,1.7857142857142858,0,0,0,0,0,
Drew Sample,D.Sample,TE,CIN,2025,12,reg_2025,106,15,20,1,2.65180705697276,0.0328947368421053,-0.0014871468026343,0.0483011025013138,0.75,-0.35,7.266666666666667,3,1,0,-0.583710714941844,3.0,0,0,0,0,0,
Parris Campbell,P.Campbell,WR,DAL,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
DK Metcalf,D.Metcalf,WR,PIT,2025,15,reg_2025,850,59,99,6,32.9258393135282,0.189655172413793,0.318292682926829,0.50728763666947,0.5959595959595959,10.545454545454543,7.016949152542373,12,2,1,1.6868094765814,6.0,0,0,0,0,0,
Noah Fant,N.Fant,TE,CIN,2025,13,reg_2025,288,34,41,3,-11.7837950243007,0.0674342105263158,0.029105587422987,0.121525226985565,0.8292682926829268,3.341463414634146,5.117647058823529,0,0,0,,,0,0,0,0,0,
Gunner Olszewski,G.Olszewski,WR,NYG,2025,16,reg_2025,145,10,13,1,10.6098904803121,0.025844930417495,0.0290632684998882,0.0591116835761643,0.7692307692307693,10.0,7.4,0,0,0,,,33,2,1,1,0,2.42797924298793
Terry McLaurin,T.McLaurin,WR,WAS,2025,10,reg_2025,582,38,60,3,31.7498265405018,0.138888888888889,0.209854927463732,0.355231782557946,0.6333333333333333,13.983333333333333,2.4473684210526314,0,0,0,,,0,0,0,0,0,
Marquise Brown,M.Brown,WR,KC,2025,16,reg_2025,587,49,74,5,22.3473033439257,0.134790528233151,0.184425325391573,0.331283520123828,0.6621621621621622,11.297297297297296,3.877551020408163,0,0,0,,,0,0,0,0,0,
A.J. Brown,A.Brown,WR,PHI,2025,15,reg_2025,1003,78,121,7,33.6834727837697,0.260775862068966,0.317867499442338,0.613671042713085,0.6446280991735537,11.776859504132233,3.435897435897436,0,0,0,,,0,0,0,0,0,
David Montgomery,D.Montgomery,RB,DET,2025,17,reg_2025,192,24,29,0,3.12993177498293,0.0527272727272727,0.0032154340836012,0.08134171294943,0.8275862068965517,0.4137931034482758,8.291666666666666,716,158,8,0.471996797350701,4.531645569620253,3,2,1,1,0,-1.74486921925563
Dawson Knox,D.Knox,TE,BUF,2025,16,reg_2025,417,36,49,4,17.4796811189009,0.102296450939457,0.0910348644161594,0.217169081500497,0.7346938775510204,6.714285714285714,5.083333333333333,0,0,0,,,0,0,0,0,0,
Josh Jacobs,J.Jacobs,RB,GB,2025,15,reg_2025,282,36,44,1,11.8480351399896,0.0956521739130435,-0.0091057669857576,0.137104223979535,0.8181818181818182,-0.8863636363636364,8.444444444444445,929,234,13,-14.8359953293267,3.97008547008547,0,0,0,0,0,
Drew Lock,D.Lock,QB,SEA,2025,3,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,-5,6,0,-0.96694847010076,-0.8333333333333334,15,3,2,0,0,-0.892722808755934
Daniel Jones,D.Jones,QB,IND,2025,13,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,164,45,5,16.1764076690454,3.644444444444445,3101,384,261,19,8,65.2555149975867
Deebo Samuel Sr.,D.Samuel,WR,WAS,2025,16,reg_2025,727,72,99,5,17.6210900149823,0.229166666666667,0.131815907953977,0.436021135567784,0.7272727272727273,5.323232323232324,6.472222222222222,75,17,1,0.142600561899599,4.411764705882353,0,0,0,0,0,
Jakob Johnson,J.Johnson,RB,HOU,2025,2,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Andre Baccellia,A.Baccellia,WR,ARI,2025,4,reg_2025,8,2,4,0,-1.80982466624118,0.006482982171799,0.0015021459227467,0.0107759754036213,0.5,1.75,3.5,0,0,0,,,0,0,0,0,0,
Cody White,C.White,WR,SEA,2025,8,reg_2025,90,3,4,1,4.84231995837763,0.0087912087912087,0.0103585657370518,0.0204378092027494,0.75,9.75,19.33333333333333,0,0,0,,,0,0,0,0,0,
Giovanni Ricci,G.Ricci,TE,DET,2025,2,reg_2025,0,0,1,0,-0.901857088902034,0.0018181818181818,0.0008038585209003,0.0032899736919029,0.0,3.0,,0,0,0,,,0,0,0,0,0,
Tyler Huntley,T.Huntley,QB,BAL,2025,5,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,151,24,0,10.8476245284546,6.291666666666667,426,67,52,2,0,5.65948320099755
Juwan Johnson,J.Johnson,TE,NO,2025,17,reg_2025,889,77,102,3,35.2164211992737,0.180530973451327,0.161479005640276,0.383831764125184,0.7549019607843137,7.578431372549019,4.701298701298701,0,0,0,,,0,0,0,0,0,
James Proche,J.Proche,WR,TEN,2025,6,reg_2025,65,6,12,0,1.67692035489017,0.0226415094339623,0.0435974090682611,0.0644804504987262,0.5,14.583333333333334,0.3333333333333333,0,0,0,,,0,0,0,0,0,
Rico Dowdle,R.Dowdle,RB,CAR,2025,17,reg_2025,297,39,50,1,-0.90271915770648,0.104166666666667,-0.0150724637681159,0.145699275362319,0.78,-1.04,8.974358974358974,1076,236,6,-2.30566257253139,4.559322033898305,0,0,0,0,0,
J.K. Dobbins,J.Dobbins,RB,DEN,2025,10,reg_2025,37,11,14,0,-4.98571128264302,0.023972602739726,-0.0066844919786096,0.0312797597245623,0.7857142857142857,-2.142857142857143,5.090909090909091,772,153,4,4.18423681790591,5.045751633986928,0,0,0,0,0,
Isaiah Hodgins,I.Hodgins,WR,NYG,2025,6,reg_2025,115,10,19,1,5.51442927891165,0.0377733598409543,0.0462776659959759,0.0890544059586145,0.5263157894736842,10.894736842105264,1.7,0,0,0,,,0,0,0,0,0,
Mason Kinsey,M.Kinsey,WR,TEN,2025,6,reg_2025,48,2,4,0,3.39846461085835,0.0075471698113207,0.0229197807673144,0.0273646012541012,0.5,23.0,1.5,0,0,0,,,0,0,0,0,0,
Nick Westbrook-Ikhine,N.Westbrook-Ikhine,WR,MIA,2025,13,reg_2025,89,11,20,0,1.16213954053819,0.0432900432900433,0.0327186198691255,0.0878380988434528,0.55,5.5,2.5454545454545454,0,0,0,,,0,0,0,0,0,
Reggie Gilliam,R.Gilliam,RB,BUF,2025,11,reg_2025,24,2,2,0,-0.0846171969459392,0.0041753653444676,0.006087437742114,0.0105242544361813,1.0,11.0,1.0,4,2,0,-0.26065855185152,2.0,0,0,0,0,0,
Gabe Davis,G.Davis,WR,BUF,2025,6,reg_2025,129,12,18,1,10.331152991741,0.0375782881002088,0.0439955727725512,0.087164333091099,0.6666666666666666,8.833333333333334,2.5,0,0,0,,,0,0,0,0,0,
Tua Tagovailoa,T.Tagovailoa,QB,MIA,2025,14,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,43,20,0,-7.46998686280804,2.15,2660,384,260,20,15,14.3950634196548
Jonathan Taylor,J.Taylor,RB,IND,2025,17,reg_2025,378,46,55,2,9.23404607143323,0.10377358490566,-0.0102739726027397,0.148468596536573,0.8363636363636363,-0.8181818181818182,9.434782608695652,1585,323,18,18.7716348098468,4.907120743034056,0,0,0,0,0,
Harrison Bryant,H.Bryant,TE,HOU,2025,5,reg_2025,7,2,6,0,-3.33586585626472,0.0108499095840868,0.0121720881427072,0.0247953260760253,0.3333333333333333,9.666666666666666,0.0,0,0,0,,,0,0,0,0,0,
Colby Parkinson,C.Parkinson,TE,LA,2025,14,reg_2025,408,43,56,8,12.5571114241143,0.0963855421686747,0.044862518089725,0.17598207591582,0.7678571428571429,4.428571428571429,6.3023255813953485,0,0,0,,,0,0,0,0,0,
Michael Pittman,M.Pittman,WR,IND,2025,17,reg_2025,784,80,111,7,22.3186676894123,0.209433962264151,0.207077625570776,0.45910528129577,0.7207207207207207,8.17117117117117,3.2375,0,0,0,,,0,0,0,0,0,
Jauan Jennings,J.Jennings,WR,SF,2025,15,reg_2025,643,55,90,9,-2.27119514576198,0.163636363636364,0.210661080074488,0.392917301506687,0.6111111111111112,10.055555555555555,3.290909090909091,0,0,0,,,0,0,0,0,0,
Jordan Love,J.Love,QB,GB,2025,15,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,199,47,0,12.3389958464351,4.23404255319149,3381,439,291,23,6,110.611287832903
AJ Dillon,A.Dillon,RB,PHI,2025,6,reg_2025,21,3,3,0,-4.18426678620745,0.0064655172413793,0.0026767789426723,0.0115720211219396,1.0,4.0,3.0,60,12,0,-0.172493671649136,5.0,0,0,0,0,0,
D'Andre Swift,D.Swift,RB,CHI,2025,16,reg_2025,299,34,48,1,-1.56785017754861,0.0902255639097744,-0.0050566343042071,0.131798701851717,0.7083333333333334,-0.5208333333333334,10.5,1087,223,9,15.4491434813192,4.874439461883408,0,0,0,0,0,
Cole Kmet,C.Kmet,TE,CHI,2025,16,reg_2025,347,30,48,2,13.3915385745205,0.0902255639097744,0.0851537216828479,0.194945951042655,0.625,8.770833333333334,4.966666666666667,0,0,0,,,0,1,0,0,0,-0.492736021056771
Darnell Mooney,D.Mooney,WR,ATL,2025,15,reg_2025,443,32,72,1,3.6679175114696,0.138728323699422,0.244364508393285,0.379147641424433,0.4444444444444444,14.15277777777778,2.28125,0,0,0,,,0,0,0,0,0,
Justin Jefferson,J.Jefferson,WR,MIN,2025,17,reg_2025,1048,84,141,2,-13.8286822360037,0.301282051282051,0.382752195900985,0.719849614053766,0.5957446808510638,10.198581560283689,5.369047619047619,7,2,0,-0.0567193317692727,3.5,0,0,0,0,0,
Antonio Gibson,A.Gibson,RB,NE,2025,5,reg_2025,6,2,3,0,-1.23502325057052,0.0062240663900414,-0.0013009540329575,0.0084254317619919,0.6666666666666666,-2.0,8.0,106,25,1,-4.7015184177435,4.24,0,0,0,0,0,
Devin Duvernay,D.Duvernay,WR,CHI,2025,17,reg_2025,26,2,5,0,-0.308780201714761,0.0093984962406015,0.0151699029126214,0.0247166763997372,0.4,15.0,0.0,0,0,0,,,0,0,0,0,0,
Josiah Deguara,J.Deguara,TE,ARI,2025,7,reg_2025,21,3,5,1,1.40122630295809,0.0081037277147487,0.0049356223175965,0.0156105271944408,0.6,4.6,1.6666666666666667,0,0,0,,,0,0,0,0,0,
Justin Herbert,J.Herbert,QB,LAC,2025,16,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,498,83,2,15.8963105870139,6.0,3727,512,340,26,13,16.1146135014785
CeeDee Lamb,C.Lamb,WR,DAL,2025,13,reg_2025,1077,75,117,3,28.9908193846128,0.192751235584844,0.276780430065102,0.482873154422836,0.6410256410256411,11.991452991452991,4.306666666666667,2,1,0,-0.247850599349476,2.0,0,0,0,0,0,
Clyde Edwards-Helaire,C.Edwards-Helaire,RB,KC,2025,2,reg_2025,9,2,2,0,1.55748011422111,0.0036429872495446,-0.00088241782484,0.0048467883969289,1.0,-2.0,6.5,13,7,0,-2.66038654389558,1.8571428571428568,0,0,0,0,0,
Jalen Hurts,J.Hurts,QB,PHI,2025,16,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,421,105,8,16.6811417014105,4.0095238095238095,3224,454,294,25,6,34.3144432765787
Jerry Jeudy,J.Jeudy,WR,CLE,2025,17,reg_2025,602,50,106,2,-32.3054534980226,0.203065134099617,0.340290620871863,0.542801135759729,0.4716981132075472,12.150943396226417,3.32,5,1,0,2.73338731657714,5.0,0,0,0,0,0,
Tee Higgins,T.Higgins,WR,CIN,2025,15,reg_2025,846,59,98,11,35.986866589898,0.161184210526316,0.279158699808795,0.43718740565563,0.6020408163265306,13.408163265306122,2.8135593220338984,0,0,0,,,0,0,0,0,0,
Cam Akers,C.Akers,RB,SEA,2025,4,reg_2025,0,0,1,0,-1.43015986331739,0.0021367521367521,-0.0015970188980569,0.0020872149764883,0.0,-6.0,,19,5,0,-0.914700864057522,3.8,32,1,1,1,0,3.26001056085806
Van Jefferson,V.Jefferson,WR,TEN,2025,14,reg_2025,350,29,52,1,8.93844654121782,0.0981132075471698,0.155206776283009,0.255814554718861,0.5576923076923077,11.98076923076923,2.862068965517241,0,0,0,,,0,0,0,0,0,
Adam Trautman,A.Trautman,TE,DEN,2025,13,reg_2025,195,20,23,1,10.7914902587654,0.0393835616438356,0.0236185383244207,0.0756083192928479,0.8695652173913043,4.608695652173913,5.2,0,0,0,,,0,0,0,0,0,
Albert Okwuegbunam,A.Okwuegbunam,TE,LV,2025,1,reg_2025,36,5,6,0,1.61650970258052,0.0121457489878543,0.0056109725685785,0.0221463042797864,0.8333333333333334,3.0,6.8,0,0,0,,,0,0,0,0,0,
DeeJay Dallas,D.Dallas,RB,JAX,2025,5,reg_2025,0,0,1,0,-0.549304613261484,0.0020833333333333,-0.0002898550724637,0.0029221014492753,0.0,-1.0,,21,3,0,-0.557414979932224,7.0,0,0,0,0,0,
Tyler Johnson,T.Johnson,WR,NYJ,2025,9,reg_2025,197,12,18,1,10.5790775002299,0.038135593220339,0.0616921269095182,0.100387878667171,0.6666666666666666,11.666666666666666,5.333333333333333,0,0,0,,,0,0,0,0,0,
Charlie Woerner,C.Woerner,TE,ATL,2025,7,reg_2025,48,8,9,0,-0.202205947774928,0.0173410404624277,0.0028776978417266,0.0280259491828503,0.8888888888888888,1.3333333333333333,4.375,0,0,0,,,0,0,0,0,0,
Joe Burrow,J.Burrow,QB,CIN,2025,8,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,41,14,0,3.56519397423835,2.9285714285714284,1809,259,173,17,5,36.6070933425231
Chris Blair,C.Blair,WR,ATL,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Tim Jones,T.Jones,WR,JAX,2025,2,reg_2025,15,1,1,0,1.07519215316279,0.0018281535648994,0.0008196721311475,0.0033160008391524,1.0,4.0,11.0,0,0,0,,,0,0,0,0,0,
DJ Turner,D.Turner,WR,LV,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Shane Zylstra,S.Zylstra,TE,DET,2025,1,reg_2025,20,3,5,0,-1.83611708204262,0.009090909090909,0.0099142550911039,0.0205763422001364,0.6,7.4,0.6666666666666666,0,0,0,,,0,0,0,0,0,
Rashod Bateman,R.Bateman,WR,BAL,2025,13,reg_2025,224,19,38,2,-1.67575973441765,0.0933660933660934,0.136762127410871,0.23578262923675,0.5,12.31578947368421,2.0526315789473686,0,0,0,,,0,0,0,0,0,
Nico Collins,N.Collins,WR,HOU,2025,15,reg_2025,1117,71,120,6,39.3101993226418,0.216998191681736,0.320881427072403,0.550114286473286,0.5916666666666667,12.741666666666667,4.563380281690141,15,2,1,1.9955103607499,7.5,0,0,0,0,0,
Chuba Hubbard,C.Hubbard,RB,CAR,2025,15,reg_2025,223,30,39,3,4.57995467503808,0.08125,-0.0115942028985507,0.113759057971015,0.7692307692307693,-1.0256410256410255,9.7,511,134,1,-15.6743709249376,3.8134328358208953,0,0,0,0,0,
Elijah Mitchell,E.Mitchell,RB,KC,2025,1,reg_2025,0,0,1,0,-3.36506548570469,0.0018214936247723,0.0035296712993602,0.0052030103467106,0.0,16.0,,0,0,0,,,0,0,0,0,0,
Gary Brightwell,G.Brightwell,RB,CIN,2025,2,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Quintin Morris,Q.Morris,TE,JAX,2025,11,reg_2025,55,6,9,1,-0.618214031303069,0.0164533820840951,0.0092213114754098,0.0311349911589295,0.6666666666666666,5.0,3.5,0,0,0,,,0,0,0,0,0,
Jaylen Waddle,J.Waddle,WR,MIA,2025,16,reg_2025,910,64,100,6,34.4516600557987,0.216450216450216,0.388459250446163,0.596596799987639,0.64,13.06,3.5625,28,2,0,1.92951566330157,14.0,8,1,1,0,0,-0.592364791144432
Dee Eskridge,D.Eskridge,WR,MIA,2025,11,reg_2025,62,4,7,0,3.04586597078014,0.0151515151515152,0.0291493158834027,0.0431317938456546,0.5714285714285714,14.0,2.25,0,0,0,,,0,0,0,0,0,
Dyami Brown,D.Brown,WR,JAX,2025,11,reg_2025,227,20,37,1,-2.08392019058443,0.0676416819012797,0.106147540983607,0.175765801540444,0.5405405405405406,14.0,1.55,30,6,0,-0.666527263179887,5.0,0,0,0,0,0,
John Bates,J.Bates,TE,WAS,2025,10,reg_2025,103,11,16,1,7.80472394806566,0.037037037037037,0.0120060030015008,0.0639597576566061,0.6875,3.0,6.181818181818182,0,0,0,,,0,0,0,0,0,
Tylan Wallace,T.Wallace,WR,BAL,2025,11,reg_2025,45,4,8,1,1.51137812041277,0.0196560196560197,0.0312682641729982,0.0513718144051283,0.5,13.375,4.25,0,0,0,,,0,0,0,0,0,
Noah Gray,N.Gray,TE,KC,2025,14,reg_2025,178,21,37,0,-6.85431966585796,0.0673952641165756,0.0527244650341937,0.138000021698799,0.5675675675675675,6.45945945945946,5.095238095238095,0,0,0,,,0,0,0,0,0,
Simi Fehoko,S.Fehoko,WR,ARI,2025,7,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Shane Buechele,S.Buechele,QB,KC,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,4,1,0,-0.834705842891708,4.0,88,14,7,0,0,-6.8254729354437
Adam Prentice,A.Prentice,RB,DEN,2025,13,reg_2025,53,6,8,0,1.73441274743527,0.0136986301369863,0.0020053475935828,0.0219516885209875,0.75,1.125,7.166666666666667,44,10,0,-0.591271684097592,4.4,0,0,0,0,0,
Jack Stoll,J.Stoll,TE,NO,2025,9,reg_2025,46,6,11,1,-5.03413305454887,0.0194690265486726,0.0071025694589513,0.0341753384442748,0.5454545454545454,3.090909090909091,2.833333333333333,0,0,0,,,0,0,0,0,0,
Brock Wright,B.Wright,TE,DET,2025,8,reg_2025,108,14,22,2,-1.92902500196942,0.04,0.0058949624866023,0.0641264737406217,0.6363636363636364,1.0,6.142857142857143,0,0,0,,,0,0,0,0,0,
Jaret Patterson,J.Patterson,RB,LAC,2025,6,reg_2025,8,3,4,0,-1.61643091065343,0.0073529411764705,-0.0002199736031676,0.0108754302424885,0.75,-0.25,2.6666666666666665,159,41,1,-1.45853786092282,3.8780487804878048,0,0,0,0,0,
Feleipe Franks,F.Franks,TE,ATL,2025,10,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,4,2,0,1.27250441163778,2.0,0,0,0,0,0,
Austin Trammell,A.Trammell,WR,JAX,2025,6,reg_2025,46,3,10,0,-4.97084058558713,0.0182815356489945,0.0266393442622951,0.0460698444570983,0.3,13.0,0.6666666666666666,0,0,0,,,0,0,0,0,0,
Kene Nwangwu,K.Nwangwu,RB,NYJ,2025,10,reg_2025,0,0,1,0,-0.847366844303906,0.0021186440677966,-0.0017626321974148,0.0019441235635045,0.0,-6.0,,49,13,0,-3.18227945506806,3.769230769230769,0,0,0,0,0,
Tutu Atwell,T.Atwell,WR,LA,2025,8,reg_2025,192,6,15,1,2.77551955756971,0.0258175559380379,0.0546309696092619,0.0769680126335402,0.4,20.133333333333333,11.166666666666666,0,0,0,,,0,0,0,0,0,
Ben Skowronek,B.Skowronek,WR,PIT,2025,16,reg_2025,69,4,6,1,5.40894610073883,0.0114942528735632,0.0185975609756098,0.0302596719932717,0.6666666666666666,10.166666666666666,5.75,0,0,0,,,0,0,0,0,0,
Rhamondre Stevenson,R.Stevenson,RB,NE,2025,14,reg_2025,345,32,37,2,13.0978004468668,0.0767634854771784,0.0344752818733738,0.139277925527129,0.8648648648648649,4.297297297297297,8.21875,603,130,7,-18.2762055825109,4.638461538461539,0,0,0,0,0,
Kylen Granson,K.Granson,TE,PHI,2025,12,reg_2025,40,7,9,0,-1.86459525828832,0.0193965517241379,0.0151684140084765,0.0397127173921404,0.7777777777777778,7.555555555555555,1.8571428571428568,0,0,0,,,0,0,0,0,0,
Luke Farrell,L.Farrell,TE,SF,2025,13,reg_2025,85,11,14,2,3.54589824355207,0.0254545454545455,0.0095437616387337,0.0448624513289318,0.7857142857142857,2.9285714285714284,4.727272727272728,0,0,0,,,0,0,0,0,0,
Najee Harris,N.Harris,RB,LAC,2025,3,reg_2025,25,3,3,0,1.31182991201058,0.0055147058823529,0.0021997360316762,0.0098118740457027,1.0,3.333333333333333,5.0,61,15,0,-0.338828790700063,4.066666666666666,0,0,0,0,0,
Pat Freiermuth,P.Freiermuth,TE,PIT,2025,15,reg_2025,486,41,54,4,23.3098408698331,0.103448275862069,0.0984756097560976,0.224105340622372,0.7592592592592593,5.981481481481482,6.219512195121951,0,0,0,,,0,0,0,0,0,
